state,regional_division,population,article_title,revision_id,article_quality
Georgia,South Atlantic,10912876.0,"Madison, Georgia",1171180393,C
Georgia,South Atlantic,10912876.0,"Manassas, Georgia",1165891915,C
Georgia,South Atlantic,10912876.0,"Manchester, Georgia",1165891926,GA
Georgia,South Atlantic,10912876.0,"Mansfield, Georgia",1165892024,Start
Georgia,South Atlantic,10912876.0,"Marietta, Georgia",1175374581,C
Georgia,South Atlantic,10912876.0,"Marshallville, Georgia",1165892443,C
Georgia,South Atlantic,10912876.0,"Martin, Georgia",1166207138,C
Georgia,South Atlantic,10912876.0,"Maxeys, Georgia",1166207213,C
Georgia,South Atlantic,10912876.0,"Maysville, Georgia",1166207273,GA
Georgia,South Atlantic,10912876.0,"Meansville, Georgia",1165892992,Start
Georgia,South Atlantic,10912876.0,"Meigs, Georgia",1165893063,C
Georgia,South Atlantic,10912876.0,"Menlo, Georgia",1179443578,C
Georgia,South Atlantic,10912876.0,"Metter, Georgia",1179808761,C
Georgia,South Atlantic,10912876.0,"Midville, Georgia",1179678661,C
Georgia,South Atlantic,10912876.0,"Midway, Georgia",1165893390,C
Georgia,South Atlantic,10912876.0,"Milan, Georgia",1170547109,C
Georgia,South Atlantic,10912876.0,"Milledgeville, Georgia",1178031660,C
Georgia,South Atlantic,10912876.0,"Millen, Georgia",1165893514,GA
Georgia,South Atlantic,10912876.0,"Milner, Georgia",1165893555,Start
Georgia,South Atlantic,10912876.0,"Milton, Georgia",1177431067,C
Georgia,South Atlantic,10912876.0,"Mitchell, Georgia",1166208095,GA
Georgia,South Atlantic,10912876.0,"Molena, Georgia",1165893873,Start
Georgia,South Atlantic,10912876.0,"Monroe, Georgia",1165893955,C
Georgia,South Atlantic,10912876.0,"Montezuma, Georgia",1165894034,C
Georgia,South Atlantic,10912876.0,"Monticello, Georgia",1144112374,C
Georgia,South Atlantic,10912876.0,"Montrose, Georgia",1166208367,Start
Georgia,South Atlantic,10912876.0,"Moreland, Georgia",1166208537,C
Georgia,South Atlantic,10912876.0,"Morgan, Georgia",1165894264,C
Georgia,South Atlantic,10912876.0,"Morganton, Georgia",1172520773,GA
Georgia,South Atlantic,10912876.0,"Morrow, Georgia",1173908964,C
Georgia,South Atlantic,10912876.0,"Morven, Georgia",1165894411,C
Georgia,South Atlantic,10912876.0,"Moultrie, Georgia",1171008906,C
Georgia,South Atlantic,10912876.0,"Mountain City, Georgia",1167134139,C
Georgia,South Atlantic,10912876.0,"Mountain Park, Fulton County, Georgia",1165894658,C
Georgia,South Atlantic,10912876.0,"Mount Airy, Georgia",1166208676,GA
Georgia,South Atlantic,10912876.0,"Mount Vernon, Georgia",1165924885,C
Georgia,South Atlantic,10912876.0,"Mount Zion, Georgia",1165894630,GA
Georgia,South Atlantic,10912876.0,"Nahunta, Georgia",1179808682,C
Georgia,South Atlantic,10912876.0,"Nashville, Georgia",1170857876,C
Georgia,South Atlantic,10912876.0,"Nelson, Georgia",1165895019,C
Georgia,South Atlantic,10912876.0,"Newborn, Georgia",1166209420,Start
Georgia,South Atlantic,10912876.0,"Newington, Georgia",1166209505,Start
Georgia,South Atlantic,10912876.0,"Newnan, Georgia",1174225773,C
Georgia,South Atlantic,10912876.0,"Newton, Georgia",1165895499,C
Georgia,South Atlantic,10912876.0,"Nicholls, Georgia",1165895542,C
Georgia,South Atlantic,10912876.0,"Nicholson, Georgia",1165895550,C
Georgia,South Atlantic,10912876.0,"Norcross, Georgia",1178283780,C
Georgia,South Atlantic,10912876.0,"Norman Park, Georgia",1165895700,Start
Georgia,South Atlantic,10912876.0,"North High Shoals, Georgia",1166209732,C
Georgia,South Atlantic,10912876.0,"Norwood, Georgia",1165896016,Start
Georgia,South Atlantic,10912876.0,"Nunez, Georgia",1165896088,C
Georgia,South Atlantic,10912876.0,"Oak Park, Georgia",1165896176,C
Georgia,South Atlantic,10912876.0,"Oakwood, Georgia",1165896268,C
Georgia,South Atlantic,10912876.0,"Ochlocknee, Georgia",1166210157,Start
Georgia,South Atlantic,10912876.0,"Ocilla, Georgia",1165896314,C
Georgia,South Atlantic,10912876.0,"Oconee, Georgia",1165896325,C
Georgia,South Atlantic,10912876.0,"Odum, Georgia",1166210241,C
Georgia,South Atlantic,10912876.0,"Offerman, Georgia",1165896378,C
Georgia,South Atlantic,10912876.0,"Oglethorpe, Georgia",1165896432,C
Georgia,South Atlantic,10912876.0,"Oliver, Georgia",1165896541,Start
Georgia,South Atlantic,10912876.0,"Omega, Georgia",1165896613,Start
Georgia,South Atlantic,10912876.0,"Orchard Hill, Georgia",1166210560,C
Georgia,South Atlantic,10912876.0,"Oxford, Georgia",1165896962,C
Georgia,South Atlantic,10912876.0,"Palmetto, Georgia",1165897104,C
Georgia,South Atlantic,10912876.0,"Parrott, Georgia",1166210989,C
Georgia,South Atlantic,10912876.0,"Patterson, Georgia",1165897338,C
Georgia,South Atlantic,10912876.0,"Pavo, Georgia",1165897369,C
Georgia,South Atlantic,10912876.0,"Peachtree City, Georgia",1180002767,C
Georgia,South Atlantic,10912876.0,"Peachtree Corners, Georgia",1169839474,GA
Georgia,South Atlantic,10912876.0,"Pearson, Georgia",1165897422,C
Georgia,South Atlantic,10912876.0,"Pelham, Georgia",1165897452,GA
Georgia,South Atlantic,10912876.0,"Pembroke, Georgia",1165897481,GA
Georgia,South Atlantic,10912876.0,"Pendergrass, Georgia",1168881829,GA
Georgia,South Atlantic,10912876.0,"Perry, Georgia",1148081946,C
Georgia,South Atlantic,10912876.0,"Pinehurst, Georgia",1165897875,GA
Georgia,South Atlantic,10912876.0,"Pine Lake, Georgia",1165897863,C
Georgia,South Atlantic,10912876.0,"Pine Mountain, Harris County, Georgia",1166211383,C
Georgia,South Atlantic,10912876.0,"Pineview, Georgia",1166211417,C
Georgia,South Atlantic,10912876.0,"Pitts, Georgia",1165898002,GA
Georgia,South Atlantic,10912876.0,"Plains, Georgia",1167788723,GA
Georgia,South Atlantic,10912876.0,"Plainville, Georgia",1165898093,GA
Georgia,South Atlantic,10912876.0,"Pooler, Georgia",1172602126,C
Georgia,South Atlantic,10912876.0,"Portal, Georgia",1166229263,C
Georgia,South Atlantic,10912876.0,"Porterdale, Georgia",1165898513,C
Georgia,South Atlantic,10912876.0,"Port Wentworth, Georgia",1165898477,C
Georgia,South Atlantic,10912876.0,"Poulan, Georgia",1165898594,C
Georgia,South Atlantic,10912876.0,"Powder Springs, Georgia",1178556949,GA
Georgia,South Atlantic,10912876.0,"Pulaski, Georgia",1166229492,C
Georgia,South Atlantic,10912876.0,"Quitman, Georgia",1165899039,C
Georgia,South Atlantic,10912876.0,"Ranger, Georgia",1167502856,GA
Georgia,South Atlantic,10912876.0,"Ray City, Georgia",1165899242,C
Georgia,South Atlantic,10912876.0,"Rayle, Georgia",1166229625,Start
Georgia,South Atlantic,10912876.0,"Rebecca, Georgia",1165899301,Start
Georgia,South Atlantic,10912876.0,"Register, Georgia",1166229716,Start
Georgia,South Atlantic,10912876.0,"Reidsville, Georgia",1165899416,C
Georgia,South Atlantic,10912876.0,"Remerton, Georgia",1165899443,GA
Georgia,South Atlantic,10912876.0,"Rentz, Georgia",1177173549,GA
Georgia,South Atlantic,10912876.0,"Resaca, Georgia",1166229763,C
Georgia,South Atlantic,10912876.0,"Rest Haven, Georgia",1146546205,C
Georgia,South Atlantic,10912876.0,"Reynolds, Georgia",1166229781,C
Georgia,South Atlantic,10912876.0,"Rhine, Georgia",1166229787,GA
Georgia,South Atlantic,10912876.0,"Riceboro, Georgia",1165899564,Start
Georgia,South Atlantic,10912876.0,"Richland, Georgia",1165899614,GA
Georgia,South Atlantic,10912876.0,"Richmond Hill, Georgia",1179335293,C
Georgia,South Atlantic,10912876.0,"Riddleville, Georgia",1166229880,Start
Georgia,South Atlantic,10912876.0,"Rincon, Georgia",1165899723,GA
Georgia,South Atlantic,10912876.0,"Ringgold, Georgia",1167176591,GA
Georgia,South Atlantic,10912876.0,"Riverdale, Georgia",1165899848,C
Georgia,South Atlantic,10912876.0,"Roberta, Georgia",1165899907,C
Georgia,South Atlantic,10912876.0,"Rochelle, Georgia",1165899931,C
Georgia,South Atlantic,10912876.0,"Rockmart, Georgia",1170231952,C
Georgia,South Atlantic,10912876.0,"Rocky Ford, Georgia",1166230163,Start
Georgia,South Atlantic,10912876.0,"Rome, Georgia",1178095250,B
Georgia,South Atlantic,10912876.0,"Roopville, Georgia",1166230251,C
Georgia,South Atlantic,10912876.0,"Rossville, Georgia",1165900324,C
Georgia,South Atlantic,10912876.0,"Roswell, Georgia",1175712919,C
Georgia,South Atlantic,10912876.0,"Royston, Georgia",1165900396,C
Georgia,South Atlantic,10912876.0,"Rutledge, Georgia",1165900540,C
Georgia,South Atlantic,10912876.0,"St. Marys, Georgia",1141836042,C
Georgia,South Atlantic,10912876.0,"Sale City, Georgia",1179011293,C
Georgia,South Atlantic,10912876.0,"Sandersville, Georgia",1175862219,C
Georgia,South Atlantic,10912876.0,"Sandy Springs, Georgia",1177719684,C
Georgia,South Atlantic,10912876.0,"Santa Claus, Georgia",1165900868,C
Georgia,South Atlantic,10912876.0,"Sardis, Georgia",1165900896,C
Georgia,South Atlantic,10912876.0,"Sasser, Georgia",1166230747,C
Georgia,South Atlantic,10912876.0,"Savannah, Georgia",1179417303,GA
Georgia,South Atlantic,10912876.0,"Scotland, Georgia",1165901000,C
Georgia,South Atlantic,10912876.0,"Screven, Georgia",1165901087,Start
Georgia,South Atlantic,10912876.0,"Senoia, Georgia",1165901278,C
Georgia,South Atlantic,10912876.0,"Shady Dale, Georgia",1166231052,C
Georgia,South Atlantic,10912876.0,"Sharon, Georgia",1165901410,C
Georgia,South Atlantic,10912876.0,"Sharpsburg, Georgia",1177771247,C
Georgia,South Atlantic,10912876.0,"Shellman, Georgia",1165901547,C
Georgia,South Atlantic,10912876.0,"Shiloh, Georgia",1167502147,C
Georgia,South Atlantic,10912876.0,"Siloam, Georgia",1166231337,GA
Georgia,South Atlantic,10912876.0,"Sky Valley, Georgia",1165901909,GA
Georgia,South Atlantic,10912876.0,"Smithville, Georgia",1165901990,C
Georgia,South Atlantic,10912876.0,"Smyrna, Georgia",1177167991,C
Georgia,South Atlantic,10912876.0,"Snellville, Georgia",1174393720,C
Georgia,South Atlantic,10912876.0,"Social Circle, Georgia",1176284050,C
Georgia,South Atlantic,10912876.0,"Soperton, Georgia",1165902115,Start
Georgia,South Atlantic,10912876.0,"South Fulton, Georgia",1175730162,C
Georgia,South Atlantic,10912876.0,"Sparks, Georgia",1166329877,C
Georgia,South Atlantic,10912876.0,"Sparta, Georgia",1165902366,C
Georgia,South Atlantic,10912876.0,"Springfield, Georgia",1177564744,C
Georgia,South Atlantic,10912876.0,"Stapleton, Georgia",1165903064,GA
Georgia,South Atlantic,10912876.0,"Statesboro, Georgia",1168455996,C
Georgia,South Atlantic,10912876.0,"Statham, Georgia",1165903097,Start
Georgia,South Atlantic,10912876.0,"Stillmore, Georgia",1165903180,GA
Georgia,South Atlantic,10912876.0,"Stockbridge, Georgia",1179293637,C
Georgia,South Atlantic,10912876.0,"Stone Mountain, Georgia",1169604028,B
Georgia,South Atlantic,10912876.0,"Stonecrest, Georgia",1165903225,C
Georgia,South Atlantic,10912876.0,"Sugar Hill, Georgia",1177845588,GA
Georgia,South Atlantic,10912876.0,"Summertown, Georgia",1165903415,GA
Georgia,South Atlantic,10912876.0,"Summerville, Georgia",1165903418,C
Georgia,South Atlantic,10912876.0,"Sumner, Georgia",1166330830,C
Georgia,South Atlantic,10912876.0,"Sunny Side, Georgia",1165903463,Start
Georgia,South Atlantic,10912876.0,"Surrency, Georgia",1166330922,Start
Georgia,South Atlantic,10912876.0,"Suwanee, Georgia",1175326691,GA
Georgia,South Atlantic,10912876.0,"Swainsboro, Georgia",1174502973,C
Georgia,South Atlantic,10912876.0,"Sycamore, Georgia",1173010550,C
Georgia,South Atlantic,10912876.0,"Sylvania, Georgia",1165903575,C
Georgia,South Atlantic,10912876.0,"Sylvester, Georgia",1166987781,C
Georgia,South Atlantic,10912876.0,"Talbotton, Georgia",1165903640,C
Georgia,South Atlantic,10912876.0,"Talking Rock, Georgia",1166331089,C
Georgia,South Atlantic,10912876.0,"Tallapoosa, Georgia",1165903657,C
Georgia,South Atlantic,10912876.0,"Tallulah Falls, Georgia",1166331098,C
Georgia,South Atlantic,10912876.0,"Talmo, Georgia",1166331101,GA
Georgia,South Atlantic,10912876.0,"Tarrytown, Georgia",1166331133,C
Georgia,South Atlantic,10912876.0,"Taylorsville, Georgia",1166331151,C
Georgia,South Atlantic,10912876.0,"Temple, Georgia",1176438944,C
Georgia,South Atlantic,10912876.0,"Tennille, Georgia",1175669467,C
Georgia,South Atlantic,10912876.0,"Thomaston, Georgia",1172277349,C
Georgia,South Atlantic,10912876.0,"Thomasville, Georgia",1165904047,C
Georgia,South Atlantic,10912876.0,"Thomson, Georgia",1173187053,C
Georgia,South Atlantic,10912876.0,"Thunderbolt, Georgia",1166331338,C
Georgia,South Atlantic,10912876.0,"Tifton, Georgia",1172563386,C
Georgia,South Atlantic,10912876.0,"Tiger, Georgia",1166331351,C
Georgia,South Atlantic,10912876.0,"Tignall, Georgia",1166331357,C
Georgia,South Atlantic,10912876.0,"Toccoa, Georgia",1178446426,C
Georgia,South Atlantic,10912876.0,"Toomsboro, Georgia",1166331468,GA
Georgia,South Atlantic,10912876.0,"Trenton, Georgia",1153014159,C
Georgia,South Atlantic,10912876.0,"Trion, Georgia",1100142569,C
Georgia,South Atlantic,10912876.0,"Tucker, Georgia",1175713815,C
Georgia,South Atlantic,10912876.0,"Tunnel Hill, Georgia",1165904983,GA
Georgia,South Atlantic,10912876.0,"Turin, Georgia",1166331749,Start
Georgia,South Atlantic,10912876.0,"Twin City, Georgia",1165905036,C
Georgia,South Atlantic,10912876.0,"Tybee Island, Georgia",1175247443,C
Georgia,South Atlantic,10912876.0,"Tyrone, Georgia",1166331825,C
Georgia,South Atlantic,10912876.0,"Ty Ty, Georgia",1179253431,Start
Georgia,South Atlantic,10912876.0,"Unadilla, Georgia",1165905131,C
Georgia,South Atlantic,10912876.0,"Union City, Georgia",1165905163,C
Georgia,South Atlantic,10912876.0,"Union Point, Georgia",1165905194,C
Georgia,South Atlantic,10912876.0,"Uvalda, Georgia",1165905949,GA
Georgia,South Atlantic,10912876.0,"Valdosta, Georgia",1178009590,B
Georgia,South Atlantic,10912876.0,"Varnell, Georgia",1114231765,GA
Georgia,South Atlantic,10912876.0,"Vernonburg, Georgia",1166332144,C
Georgia,South Atlantic,10912876.0,"Vidette, Georgia",1165906234,C
Georgia,South Atlantic,10912876.0,"Vienna, Georgia",1167916923,C
Georgia,South Atlantic,10912876.0,"Vidalia, Georgia",1174264478,GA
Georgia,South Atlantic,10912876.0,"Villa Rica, Georgia",1174809433,B
Georgia,South Atlantic,10912876.0,"Waco, Georgia",1165906362,C
Georgia,South Atlantic,10912876.0,"Wadley, Georgia",1165906374,Start
Georgia,South Atlantic,10912876.0,"Waleska, Georgia",1165906444,GA
Georgia,South Atlantic,10912876.0,"Walnut Grove, Georgia",1166332459,Start
Georgia,South Atlantic,10912876.0,"Walthourville, Georgia",1165906558,GA
Georgia,South Atlantic,10912876.0,"Warm Springs, Georgia",1135425845,C
Georgia,South Atlantic,10912876.0,"Warner Robins, Georgia",1175950115,C
Georgia,South Atlantic,10912876.0,"Warrenton, Georgia",1165906636,C
Georgia,South Atlantic,10912876.0,"Warwick, Georgia",1165906669,C
Georgia,South Atlantic,10912876.0,"Washington, Georgia",1175266719,C
Georgia,South Atlantic,10912876.0,"Watkinsville, Georgia",1166332808,C
Georgia,South Atlantic,10912876.0,"Waverly Hall, Georgia",1166332869,C
Georgia,South Atlantic,10912876.0,"Waycross, Georgia",1167265069,C
Georgia,South Atlantic,10912876.0,"Waynesboro, Georgia",1179808155,C
Georgia,South Atlantic,10912876.0,"Webster County, Georgia",1167089624,C
Georgia,South Atlantic,10912876.0,"West Point, Georgia",1165907205,C
Georgia,South Atlantic,10912876.0,"Whigham, Georgia",1165907444,GA
Georgia,South Atlantic,10912876.0,"White, Georgia",1175613679,C
Georgia,South Atlantic,10912876.0,"White Plains, Georgia",1165907483,GA
Georgia,South Atlantic,10912876.0,"Whitesburg, Georgia",1166333581,GA
Georgia,South Atlantic,10912876.0,"Willacoochee, Georgia",1169852819,C
Georgia,South Atlantic,10912876.0,"Williamson, Georgia",1165907728,C
Georgia,South Atlantic,10912876.0,"Winder, Georgia",1180411156,C
Georgia,South Atlantic,10912876.0,"Winterville, Georgia",1173340905,GA
Georgia,South Atlantic,10912876.0,"Woodbine, Georgia",1165908301,GA
Georgia,South Atlantic,10912876.0,"Woodbury, Georgia",1165908337,GA
Georgia,South Atlantic,10912876.0,"Woodland, Georgia",1165908380,C
Georgia,South Atlantic,10912876.0,"Woodstock, Georgia",1180226737,C
Georgia,South Atlantic,10912876.0,"Woodville, Georgia",1165908443,C
Georgia,South Atlantic,10912876.0,"Woolsey, Georgia",1166334417,Start
Georgia,South Atlantic,10912876.0,"Wrens, Georgia",1165908523,C
Georgia,South Atlantic,10912876.0,"Wrightsville, Georgia",1176950509,C
Georgia,South Atlantic,10912876.0,"Yatesville, Georgia",1166334549,Start
Georgia,South Atlantic,10912876.0,"Young Harris, Georgia",1174063257,C
Georgia,South Atlantic,10912876.0,"Zebulon, Georgia",1171167257,C
Hawaii,Pacific,1440196.0,"Honolulu, Hawaii",778186189,Stub
Hawaii,Pacific,1440196.0,"East Honolulu, Hawaii",1177243085,C
Hawaii,Pacific,1440196.0,"Pearl City, Hawaii",1176354164,C
Hawaii,Pacific,1440196.0,"Hilo, Hawaii",1176176717,GA
Hawaii,Pacific,1440196.0,"Waipahu, Hawaii",1132153936,C
Hawaii,Pacific,1440196.0,"Kailua, Honolulu County, Hawaii",985095782,Stub
Hawaii,Pacific,1440196.0,"Kaneohe, Hawaii",1153547445,C
Hawaii,Pacific,1440196.0,"Kahului, Hawaii",1169925896,C
Hawaii,Pacific,1440196.0,"Mililani, Hawaii",1159321771,GA
Hawaii,Pacific,1440196.0,"'Ewa Gentry, Hawaii",419689771,Stub
Hawaii,Pacific,1440196.0,"Kihei, Hawaii",1170722915,C
Hawaii,Pacific,1440196.0,"Kapolei, Hawaii",1178150348,GA
Hawaii,Pacific,1440196.0,"Mililani Mauka, Hawaii",1160862079,C
Hawaii,Pacific,1440196.0,"Makakilo, Hawaii",1135556695,C
Hawaii,Pacific,1440196.0,"Kailua, Hawaii County, Hawaii",940760384,Stub
Hawaii,Pacific,1440196.0,"Wahiawa, Hawaii",1173746097,GA
Hawaii,Pacific,1440196.0,"Wailuku, Hawaii",1167651212,C
Hawaii,Pacific,1440196.0,"Ewa Beach, Hawaii",419750819,Stub
Hawaii,Pacific,1440196.0,"Halawa, Hawaii",1163011427,C
Hawaii,Pacific,1440196.0,"Ocean Pointe, Hawaii",1116004884,GA
Hawaii,Pacific,1440196.0,"Hawaiian Paradise Park, Hawaii",1111379491,C
Hawaii,Pacific,1440196.0,"Schofield Barracks, Hawaii",302725930,Stub
Hawaii,Pacific,1440196.0,"Royal Kunia, Hawaii",1093242786,Start
Hawaii,Pacific,1440196.0,"Waimalu, Hawaii",1113923816,GA
Hawaii,Pacific,1440196.0,"Waianae, Hawaii",1163785132,GA
Hawaii,Pacific,1440196.0,"Lahaina, Hawaii",1179275252,GA
Hawaii,Pacific,1440196.0,"Kalaoa, Hawaii",1111383306,C
Hawaii,Pacific,1440196.0,"Nanakuli, Hawaii",494482570,Stub
Hawaii,Pacific,1440196.0,"Waipio, Hawaii",1113923906,GA
Hawaii,Pacific,1440196.0,"Kapaa, Hawaii",1123132337,C
Hawaii,Pacific,1440196.0,"Maili, Hawaii",1171649238,Stub
Hawaii,Pacific,1440196.0,"Aiea, Hawaii",1174436358,GA
Hawaii,Pacific,1440196.0,"Makaha, Hawaii",494482452,Stub
Hawaii,Pacific,1440196.0,"Waimea, Hawaii County, Hawaii",1176176424,GA
Hawaii,Pacific,1440196.0,"Kaneohe Station, Hawaii",528571885,Stub
Hawaii,Pacific,1440196.0,"Waihee-Waiehu, Hawaii",1135556932,Start
Hawaii,Pacific,1440196.0,"Ahuimanu, Hawaii",965355789,Stub
Hawaii,Pacific,1440196.0,"Haiku-Pauwela, Hawaii",1111378416,C
Hawaii,Pacific,1440196.0,"Pukalani, Hawaii",1159837706,C
Hawaii,Pacific,1440196.0,"Lihue, Hawaii",1176837080,GA
Hawaii,Pacific,1440196.0,"Ewa Villages, Hawaii",965242422,Stub
Hawaii,Pacific,1440196.0,"Hickam Housing, Hawaii",1156846042,C
Hawaii,Pacific,1440196.0,"Waikele, Hawaii",1137030486,Stub
Hawaii,Pacific,1440196.0,"Makawao, Hawaii",1175247908,Start
Hawaii,Pacific,1440196.0,"Waikoloa Village, Hawaii",1113923772,C
Hawaii,Pacific,1440196.0,"Napili-Honokowai, Hawaii",1169909021,C
Hawaii,Pacific,1440196.0,"Kula, Hawaii",1171160671,GA
Hawaii,Pacific,1440196.0,"Waimanalo, Hawaii",494482627,Stub
Hawaii,Pacific,1440196.0,"Wailea, Hawaii",1176301238,C
Hawaii,Pacific,1440196.0,"Laie, Hawaii",1171494124,Stub
Hawaii,Pacific,1440196.0,"Wailua Homesteads, Hawaii",348959415,Stub
Hawaii,Pacific,1440196.0,"Waipio Acres, Hawaii",820887430,Stub
Hawaii,Pacific,1440196.0,"West Loch Estate, Hawaii",1093244195,Stub
Hawaii,Pacific,1440196.0,"Kahaluu, Hawaii",965239296,Stub
Hawaii,Pacific,1440196.0,"Pupukea, Hawaii",345541879,Stub
Hawaii,Pacific,1440196.0,"Heeia, Hawaii",418600500,Stub
Hawaii,Pacific,1440196.0,"Kalaheo, Hawaii",1150950737,Start
Hawaii,Pacific,1440196.0,"Hanamaulu, Hawaii",1111378813,C
Hawaii,Pacific,1440196.0,"Haleiwa, Hawaii",1171495504,Stub
Hawaii,Pacific,1440196.0,"Whitmore Village, Hawaii",1136756000,Start
Hawaii,Pacific,1440196.0,"Hawaiian Ocean View, Hawaii",1177519538,C
Hawaii,Pacific,1440196.0,"Waimanalo Beach, Hawaii",1117249352,C
Hawaii,Pacific,1440196.0,"Kahaluu-Keauhou, Hawaii",965239326,Stub
Hawaii,Pacific,1440196.0,"Iroquois Point, Hawaii",1137030562,GA
Hawaii,Pacific,1440196.0,"Mountain View, Hawaii",1111394183,C
Hawaii,Pacific,1440196.0,"Waialua, Hawaii",1155754178,GA
Hawaii,Pacific,1440196.0,"Hauula, Hawaii",419752991,Stub
Hawaii,Pacific,1440196.0,"Hawaiian Beaches, Hawaii",1111379485,C
Hawaii,Pacific,1440196.0,"Kekaha, Hawaii",1175837448,C
Hawaii,Pacific,1440196.0,"Ainaloa, Hawaii",965356268,Stub
Hawaii,Pacific,1440196.0,"Waikapu, Hawaii",1113923756,Start
Hawaii,Pacific,1440196.0,"Hawaiian Acres, Hawaii",1111379470,C
Hawaii,Pacific,1440196.0,"Kaunakakai, Hawaii",1153170867,C
Hawaii,Pacific,1440196.0,"Puhi, Hawaii",1167646638,C
Hawaii,Pacific,1440196.0,"Lanai City, Hawaii",1137213585,GA
Hawaii,Pacific,1440196.0,"Captain Cook, Hawaii",1156253283,GA
Hawaii,Pacific,1440196.0,"Orchidlands Estates, Hawaii",1112675756,C
Hawaii,Pacific,1440196.0,"Kilauea, Hawaii",1036838051,Stub
Hawaii,Pacific,1440196.0,"Holualoa, Hawaii",1146003215,C
Hawaii,Pacific,1440196.0,"Kahuku, Hawaii",1173366185,GA
Hawaii,Pacific,1440196.0,"Honokaa, Hawaii",1136757968,C
Hawaii,Pacific,1440196.0,"Hanapepe, Hawaii",1177245005,C
Hawaii,Pacific,1440196.0,"Lawai, Hawaii",1111385700,Start
Hawaii,Pacific,1440196.0,"Eleele, Hawaii",965362243,Stub
Hawaii,Pacific,1440196.0,"Kurtistown, Hawaii",1129337183,C
Hawaii,Pacific,1440196.0,"Paia, Hawaii",1140157592,C
Hawaii,Pacific,1440196.0,"Honaunau-Napoopoo, Hawaii",1166425360,C
Hawaii,Pacific,1440196.0,"Wheeler AFB, Hawaii",528299482,Stub
Hawaii,Pacific,1440196.0,"Kalaeloa, Hawaii",1159437807,GA
Hawaii,Pacific,1440196.0,"Wailua, Kauai",803250531,Stub
Hawaii,Pacific,1440196.0,"Kealakekua, Hawaii",1170699509,GA
Hawaii,Pacific,1440196.0,"Hawi, Hawaii",1130365813,C
Hawaii,Pacific,1440196.0,"Anahola, Hawaii",1115736388,C
Hawaii,Pacific,1440196.0,"Koloa, Hawaii",1111384512,C
Hawaii,Pacific,1440196.0,"Keokea, Maui County, Hawaii",1172547506,Start
Hawaii,Pacific,1440196.0,"Princeville, Hawaii",1179897040,GA
Hawaii,Pacific,1440196.0,"Kualapuu, Hawaii",1176779379,Start
Hawaii,Pacific,1440196.0,"Waimea, Kauai County, Hawaii",1162312232,C
Hawaii,Pacific,1440196.0,"Maunawili, Hawaii",1111390545,GA
Hawaii,Pacific,1440196.0,"Kapaau, Hawaii",1159393691,C
Hawaii,Pacific,1440196.0,"Ko Olina, Hawaii",493819107,Stub
Hawaii,Pacific,1440196.0,"Fern Acres, Hawaii",1109192064,C
Hawaii,Pacific,1440196.0,"Pepeekeo, Hawaii",1112677152,Start
Hawaii,Pacific,1440196.0,"Mokuleia, Hawaii",494482535,Stub
Hawaii,Pacific,1440196.0,"Nanawale Estates, Hawaii",1112673166,C
Hawaii,Pacific,1440196.0,"Hana, Hawaii",1174511026,C
Hawaii,Pacific,1440196.0,"Kaaawa, Hawaii",228537649,Stub
Hawaii,Pacific,1440196.0,"Pahala, Hawaii",1169017506,C
Hawaii,Pacific,1440196.0,"Eden Roc, Hawaii",1109190284,C
Hawaii,Pacific,1440196.0,"Punaluu, Hawaii",1112849108,Start
Hawaii,Pacific,1440196.0,"Omao, Hawaii",965363482,Stub
Hawaii,Pacific,1440196.0,"Poipu, Hawaii",1152017531,C
Hawaii,Pacific,1440196.0,"Keaau, Hawaii",1129118160,GA
Hawaii,Pacific,1440196.0,"Olinda, Hawaii",1167425854,Stub
Hawaii,Pacific,1440196.0,"Discovery Harbour, Hawaii",1166851821,Stub
Hawaii,Pacific,1440196.0,"Papaikou, Hawaii",1170130284,C
Hawaii,Pacific,1440196.0,"Kaanapali, Hawaii",1180019988,C
Hawaii,Pacific,1440196.0,"Fern Forest, Hawaii",1166425185,Start
Hawaii,Pacific,1440196.0,"Wainaku, Hawaii",1120214408,C
Hawaii,Pacific,1440196.0,"Laupahoehoe, Hawaii",494482418,Stub
Hawaii,Pacific,1440196.0,"Leilani Estates, Hawaii",1174554670,GA
Hawaii,Pacific,1440196.0,"Haliimaile, Hawaii",1111378576,Start
Hawaii,Pacific,1440196.0,"Honalo, Hawaii",1111380910,C
Hawaii,Pacific,1440196.0,"Pahoa, Hawaii",1114902521,GA
Hawaii,Pacific,1440196.0,"Mahinahina, Hawaii",1167333391,Stub
Hawaii,Pacific,1440196.0,"Naalehu, Hawaii",1112673139,C
Hawaii,Pacific,1440196.0,"Halaula, Hawaii",1111378453,Start
Hawaii,Pacific,1440196.0,"Volcano, Hawaii",1166426411,GA
Hawaii,Pacific,1440196.0,"Waikane, Hawaii",982615222,Stub
Hawaii,Pacific,1440196.0,"Launiupoko, Hawaii",1171647201,Start
Hawaii,Pacific,1440196.0,"Kaumakani, Hawaii",1155590220,GA
Hawaii,Pacific,1440196.0,"Paauilo, Hawaii",1113281451,Start
Hawaii,Pacific,1440196.0,"Hāʻena, Kauai County, Hawaii",1167176729,Stub
Hawaii,Pacific,1440196.0,"Kapalua, Hawaii",1111383462,GA
Hawaii,Pacific,1440196.0,"Honomu, Hawaii",1164779708,C
